Time Stamp;Name;Message
2:20;gianna;:_raeLove::_raeLove:
2:20;ziR;pog
2:21;Spatrix;Hello Rae!
2:21;Kiki Loo;Hi hi chat
2:22;Kim M;wooo hope you have a great stream today Rae
2:22;That_One _Time;:_raeGift::_raeGift::_raeGift::_raeGift::_raeGift::_raeGift::_raeGift::_raeGift::_raeGift::_raeGift::_raeGift::_raeGift::_raeGift:
2:22;Vyserion;:pride-person-heart-lesbian:
2:22;Clay Ben Treece Jr.;:_raeHype::_raeHype::_raeHype::_raeHype:
2:23;George Vandygriff;SUPER POGGERS:_raeWoo::_raeWoo::_raeWoo::_raeWoo::_raeWoo::_raeWoo:
2:23;romi;u win ez rae u got this
2:23;Jeppiii;wooo
2:24;cali ocampo;pianoTime
2:24;Sizzyedia;:_raeCool::_raeCool:
2:24;Dominique;..
2:24;JLore;Dance Dance 
2:24;Derukira;@ZippoMan do we have command for truffle :_raeHoodie:
2:25;john watson;:_raeLove::_raeLove::_raeLove:
2:25;German Perez;hello
2:25;Besian Gashi;how do they
2:25;Becca X_x;:_raeWoo::_raeWoo::_raeWoo:
2:26;Yugix H;How can I see who gifted me the sub?
2:26;Sara Kerr;pog
2:26;rhian;weeeeee
2:27;romi;:_raeWave::_raeWave::_raeWave::_raeWave::_raeWave:
2:27;Cyysm;:_raeWave::_raeWave::_raeWave::_raeWave:
2:27;babyvicious;I watched yesterday stream all today
2:27;SevonSKÉTÉL;hi
2:27;a. renee;so many gifts
2:28;Queeniewastaken ;:_raeWoo::_raeWoo::_raeWoo::_raeWoo:
2:29;Arbitrew;I hope everyone has a good day today:folded_hands:
2:29;Cova;:_raeHype::_raeHype::_raeHype:
2:29;Hazel;YAY I'M GREEN NOW! THANK YOU FOR THE GIFTED!:_raeLove:
2:29;Honeydew;hiii
2:29;SR69;hi Rae..
2:29;Kevin Dragneel;Appreciate the gifted :_raeLove:
2:29;Kaelynn Balestracci;:_raeHype::_raeHype::_raeHype::_raeHype:
2:30;Janet;:_raeGift::_raeGift::_raeGift::_raeGift::_raeGift:
2:30;Kiki Loo;You all look beautiful today
2:30;Santi Marfo;Hiii
2:30;Sneha;woooooo
2:30;Risa J;:_raeWave::_raeWave::_raeWave:
2:30;SH1N1NG SAF;:_raeHype:
2:30;Mr.Xunomei;!hug
2:30;Leahh H;Lots of gifties!
2:31;bongboozled;:waving_hand:
2:31;ohibree;:_raeLurk::_raeLurk::_raeLurk::_raeLurk:
2:31;romi;:_raeHype::_raeHype::_raeHype::_raeHype::_raeHype::_raeHype:
2:31;Saanchi Singhal;I LOVE U RAE
2:32;markel;Pog
2:32;Braelynn Warnack;there
2:32;carina ;:_raeGift::_raeGift::_raeGift:
2:32;MK;:smiling_face_with_hearts::smiling_face_with_hearts:thanks for the Gifted 
2:32;Queeniewastaken ;:_raeDerp::_raeDerp::_raeDerp:
2:33;NomzNomz;POG
2:33;Shelle;Woo
2:33;Nightbot;hugs Mr.Xunomei :two_hearts: 14371 hugs have been given
2:33;Prin Agacid;:_raeWoo::_raeWoo::_raeWoo:
2:33;gianna;:_raeHoodie::_raeHoodie::_raeHoodie:
2:34;Payton Eskildsen;:_raeHype:
2:34;Taylor D;:_raeLove::_raeHype::_raeLove::_raeHype::_raeLove::_raeHype:
2:35;Edip;HYPERS
2:35;Elisha Chu;Hihi
2:35;KQJ_Diya007;Hihiii 
2:35;Wendy;hiii
2:36;Mya_;Pog more giftiesss
2:36;Sacha;Sometimes you have to refresh for channel points to start counting down:_raeSip:
2:37;Wissam ;POG
2:37;Veronica;ive been wtaching for a while and i just go the membership
2:37;Izzy;Hey Rae
2:38;cozycilynda;<3
2:38;Jared Antonio;Good morninnngggggg
2:38;Moon_stor;:_raeWoo::_raeWoo::_raeHype:
2:38;ZachDalelio;This is a certified bio
2:38;NomzNomz;POGGERs:_raeSquish::_raeSquish::_raeSquish:
2:39;Cova;starting?
2:39;Cassandra Rojo;Hi chat :_raeWave:
2:39;DeathTheKidd;Pog
2:39;Justkentnocha;:_raeHype::_raeHype::_raeHype:
2:39;Jenna Meowrie;:_raeCute::_raeCute::_raeDerp:
2:39;jaasar;Jammies
2:39;Karen Denning;how is corpes
2:39;a. renee;i just bought :_raeWow:
2:39;mr.Karasu;:_rae100T:
2:39;kisu;3000$ + in 2 mins
2:40;Kiidkif;what's this .99 cents sub forever thing
2:40;romi;:_raeHehe::_raeHehe::_raeHehe::_raeHehe:
2:41;Lulle;:pride-flower-rainbow-heart:
2:41;israa02;Hiiiiii
2:41;Taylor D;:_raeLurk::_raeLurk::_raeLurk::_raeLurk::_raeLurk::_raeLurk::_raeLurk::_raeLurk:
2:41;Msra34 Amar5656;pog
2:41;Yortz V;hi
2:41;Darragh Lynch;:face-green-smiling::face-green-smiling::face-green-smiling:
2:42;Aprxm8GFX;:_raeWoo::_raeHype:
2:43;kim kelley;have a good stream rae
2:43;romi;:_raeWant::_raeWant::_raeWant::_raeWant::_raeWant::_raeWant:
2:44;Priya;:_raeHoodie:
2:44;43n;so many members and gifted:smiling_face_with_hearts:
2:45;Iz L;:_raeHype::_raeHype::_raeHype:
2:45;Kim M;lick 777 woo
2:45;JLore;pepeJAM 
2:46;Andy trinh;Pog 
2:46;turntish;hello queeeeeen
2:47;Viko V;hopefully today's a long stream i wana enjoy my weekend!
2:47;Mikayla Nimz;So excited :_raeWant::_raeWant:
2:47;Besian Gashi;!pet
2:48;KF _24-7_Movies;:face-purple-crying::face-purple-crying::face-purple-crying::face-purple-crying::face-purple-crying::face-purple-crying::face-purple-crying:
2:48;maria park;:cat-orange-whistling::cat-orange-whistling::cat-orange-whistling:
2:48;ohibree;WAEEEEEEEEE MY LOVE :_raeLove::_raeLove::_raeLove:
2:48;whatthewilly;pepeD 
2:48;cali ocampo;Jammies
2:48;Bozza3302;Music is awesome
2:49;jaasar;Woooo this song
2:49;Savvy;!hug
2:49;PM;:face-red-heart-shape:
2:50;ivanfg 418;Hi Rae!
2:51;lola;WHOO HOOO
2:51;Luis Castillo;Jammies
2:51;Queeniewastaken ;:_raeWant::_raeWant::_raeWant:
2:52;LaqSmith ShuttlesWorth;Peepohappy
2:52;Guilhe L S;:_raeWoo::_raeWoo::_raeWoo::_raeWoo:
2:52;markel;thank u :_raeLove:
2:52;romi;:_raeGift::_raeGift::_raeGift::_raeGift::_raeGift::_raeGift:
2:53;Colbs;Letsssss goooooo
2:53;StormyH;Helooo
2:54;Taylormade4Life;Chat anyone know the emote extension for Chrome?
2:54;KQJ_Diya007;@Sacha Just got the notific bruh
2:54;Miguelle Tolentino;my Fave
2:54;cali ocampo;pepeDS
2:55;Kaiden;leslie joined Pog 
2:55;Captain Icepick Gaming;wooooooo
2:55;Imani;:pride-fan-rainbow-open:HI CHAT
2:56;mercurial;@Yugix H email maybe?
2:56;gianna;this is my fave prestream song woo
2:56;Jacob Jewkes;yooo
2:56;Syd :D;woooooo!!!!
2:56;Nick Worthy;:_raeHype::_raeHype::_raeHype:
2:57;Mr.Xunomei;roomie stream
2:58;rose_marys _art;Hello guys!!
2:58;blurrybyrn;JAMMIES
2:58;reams;more green :green_heart::green_heart:
2:59;dfloriza;Jammies
2:59;Kevin Dragneel;ItÅfs going to be another girted day:_raeDeaf::_raeCool:
2:59;Jacob Jewkes;waht upp
3:00;DaleExe;pepeJAM pepeJAM pepeJAM pepeJAM 
3:00;Cameron Mason;pepeD
3:01;Madzzz;Hiiiiiii
3:01;Abena Agyei;Thank you to all the gifters!!!!:_raeLove::_raeLove::_raeLove:
3:01;gianna;jammies 
3:02;Tempurature;the dog animation is so cute
3:02;German Perez;woooo
3:02;SH1N1NG SAF;music :_raeLurk::_raeLurk:
3:02;NomzNomz;SO MAnY MEMmBERs!!,!!!!!:_raeLove::_raeLove::_raeLove:
3:03;andrea;damn
3:03;Kiwi the Potato;hi everyone! :)
3:06;Car;hi everyone!
3:07;Brad Dawe;hi chat and rae
3:08;jam 15;YUHH
3:08;raya;JAMMIES
3:08;Abby Blackshire;:_raeLove::_raeLove::_raeLove::_raeLove::_raeLove:
3:09;JLore;pepeJAM 
3:09;Simply Sarai;:_raeHoodie::_raeHoodie::_raeHoodie:
3:09;Besian Gashi;!collect
3:09;Sara Kerr;ima make a mug cake for the stream :_raeGun:
3:10;Aditha U. Jayasinghe;hi chat
3:10;SH1N1NG SAF;i love :_raeWoo::_raeWoo::_raeWoo:
3:11;Danielle;Hello everyone
3:11;MiTubNraugHmoobVaj;Hi: Valkrae, :red_heart:!
3:11;woke.drew;@Kiidkif Membership to the channel for her emotes, a badge next to name, and discord access
3:11;Love Duarte;:_raeWant::_raeWant:
3:12;Adrestia Galaxy;hiiiii
3:14;Julian Patricio;Hi
3:14;Claudia Velez;hello
3:14;lina ;:_raeLove::_raeLove:
3:14;Kierra C;it should tell you in the notification who gifted you a sub
3:14;Meer Sindi;pepeD
3:15;Sacha;@KQJ_Diya007 I was wondering where you were!!
3:15;roco;catJAM 
3:16;Kaiden;Jammies
3:16;Breaking Bad;24 hours stream if it is a race to the end 
3:17;Richard Ferman;Hi chat
3:18;Msra34 Amar5656;this is such a vibe
3:18;gertrudith;ugh the background is so cute! and the music :sparkling_heart:
3:18;ZeldaStitch;:face-orange-biting-nails::face-orange-biting-nails:
3:18;Rehanul Kabir;I think the whole stream I will be like Pog another gifted
3:20;Unga Bunga;hii
3:20;mercurial;catJAM Jammies
3:20;Savvy;!hug
3:21;ERIKA;Hello chat 
3:21;Priya;@TaylorMade4Life its called truffle
3:21;JayMade;These jammies are amazing love it 
3:22;romi;in love with this intro forever n always
3:23;~Seth_Plays~;hi mommy rae
3:23;Nightbot;hugs Savvy :two_hearts: 14372 hugs have been given
3:23;Risa J;anyone else bop their head to this music while waiting lol:_raeCool:
3:24;Kaiden;pepeD 
3:24;Nayeli Cerrillo;:pride-heart-rainbow-philly:
3:25;Lucy;hi chat!
3:25;Sameeha Imtiaz;Jammies
3:25;Hedzn;hihihihi
3:26;Rel 95; Hi chat
3:26;JLore;i miss the old intro widepeepoSad 
3:26;NomzNomz;LOVE CORGIS:_raeWant::_raeWant::_raeWant:
3:27;Ice king james;:_raeThink:
3:27;Abby Blackshire;:_raeLove::_raeLove::_raeLove::_raeLove:
3:28;LaqSmith ShuttlesWorth;Noice!
3:30;Sam :p;
3:30;ohibree;:pride-heart-rainbow-philly::pride-heart-rainbow-philly::pride-heart-rainbow-philly:
3:30;ERISTANUKIVT;HIYA SUNRAES :kiss::_raeLove::_raeLove:
3:31;Cameron Mason;pepeJAMpepeJAM 
3:31;Syd :D;Jammies
3:32;freenie;!member
3:32;Jj82op;@Taylormade4Life Emotesly has Rae emotes but TruffleTv has other features that people like from twitch
3:32;dfloriza;!truffle
3:32;Simply Sarai;aye rae que tanto haces?
3:33;Meer Sindi;:_rae100T::_raeWow::_raeWow::_raeWow::_raeWow:
3:33;cali ocampo;Jammies
3:33;Jack Ngo;POG LIVE
3:33;JayMade;LetÅfs go 
3:33;RoelieBoelie;ok but what is this game?
3:33;Koo Koo;:_raeLove::_raeLove::_raeLove:
3:34;Kasper ;:_raeLove:
3:34;Hadees;!like
3:34;romi;<333
3:34;Cova;above chat is says who gifted you
3:35;Breaking Bad;I got gifted, thank you!!
3:35;Inson Dee;catJAM
3:36;Koi;Ooooh where can I find this musicccc
3:36;Jen D;:_raeHype::_raeHype::_raeHype:
3:36;Wyvern;How to get member
3:36;mercurial;@KQJ_Diya007 hihi woooo:_raeWave:
3:36;Leaad;elloooo
3:36;Nightbot;Hey chat, dont forget to lick the stream!:eye: :tongue: :eye: :thumbs_up:
3:37;Imani;I canÅft become a member again?
3:37;roxy;!hug
3:38;Josef Doleal;hii
3:39;Briannabones;"The join button isnÅft there for me;-;"
3:40;Braelynn Warnack;ready for stream todat
3:40;Taif RM;Man I miss the Minecraft days :_raeHoodie::_raeHoodie:
3:41;Lzorel;:_raeHype::_raeHype:
3:41;jh THE BRICK MAN;POGGERS 
3:42;Taylormade4Life;@Prin Agacid ty
3:43;Msra34 Amar5656;catJAM
3:43;lina ;:_raeWant::_raeWant::_raeWant:
3:44;Sara Kerr;:_raeLove::_raeLove::_raeLove::_raeLove::_raeGun::_raeGun::_raeGun::_raeGun::_raeGun::_raeGun:
3:44;Kiidkif;thnks @wokedrew
3:44;zacph;!like
3:45;Sacha;!stream
3:45;Hadees;@KQJ_Diya007 hihi
3:46;comficool;AAAA
3:46;cali ocampo;pepeJAM
3:46;loltei;:_raeLove::_raeLove::_raeLove:
3:46;Gabi Graham;Hiiii
3:47;jh THE BRICK MAN;Pog 
3:47;xRynnx;Hii
3:48;Ian Yolo;Gn
3:48;Nightbot;Don't forget to like the stream! :thumbs_up:
3:48;Mr, Vort3x;yay
3:48;Kierra C;@JLore same
3:48;Elisha Chu;Hi
3:49;realgar;Hi
3:50;Cupi-Catt;wsg chat
3:50;genesieee;WOO
3:50;raya;:_raeHoodie::_raeHoodie::_raeHoodie:
3:53;Cassandra Rojo;:_raeWoo: LETSS GOO
3:53;Moon_stor;:_raeHype::_raeLove::_raeHype:
3:53;DracoWing;Dance time everyone!
3:53;romi;ty for .99 subs :_raeCute::_raeCute::_raeCute::_raeCute:
3:53;VinnyMac Photography;Pog
3:55;Rosalie Hetrick;hype music lol
3:55;Jex Barz;i woke up at.4 am just to watch
3:55;Kevvuvu;catJAM
3:55;Taylormade4Life;ty chat
3:55;Kaitlinn Martin;:red_heart::red_heart:
3:55;S A ' R E L;thanks for for the gifted whoever it was:_raeLove:
3:56;Cova;Lena gifted me yesterday :_raeSalute::_raeSalute:
3:57;Payton Eskildsen;:_raeHype:
3:57;Marcos;hi hi chat
3:57;Meer Sindi;:_raeLove::_raeLove::_raeLove::_raeLove:
3:58;ohibree;!lick
3:58;Maxym Tennis;Hi
3:58;Saanchi Singhal;where are you raeeee
3:59;Inson Dee;:_raeSquish::_raeSquish::_raeSquish:
4:00;markel;:_raeWoo:
4:00;jh THE BRICK MAN;Jammies 
4:00;Steve Nguyen;hello
4:00;ZeldaStitch;:face-fuchsia-tongue-out::face-fuchsia-tongue-out:
4:00;dfloriza;!lovechat
4:01;Meh Di;hello
4:01;WenwenWhoosh;:_raeWave:
4:02;Braelynn Warnack;don't forget to like and share stream today!!
4:02;JaperJazz;:_raeLove::_raeHype::_raeLove::_raeHype:
4:03;Nate Rowe;:pride-heart-rainbow-philly:
4:03;Mr.Xunomei;you need to re-member I see
4:03;Becca X_x;:_raeWoo::_raeMika::_raeWoo::_raeMika:
4:03;zacph;LFG:_raeWoo::_raeWoo::_raeWoo:
4:03;Nightbot;There is 58% love between chat and dfloriza :winking_face::two_hearts: !!!!
4:04;Tiffany Tran;:_raeMika::_raeMika::_raeMika::_raeMika:
4:05;DarkkRosez;:_raePizza::_raePizza::_raePizza:
4:06;jadespower;hii
4:06;panda ;Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae Rae
4:07;Sameeha Imtiaz;wow so many new members
4:07;carina ;:_raeHype:
4:07;cali ocampo;Dance
4:08;Trese Ray Bustamante;:_raeWoo:
4:08;Abby Blackshire;:_raeLove::_raeLove::_raeLove::_raeLove::_raeLove:
4:08;Lucrass Kelvac;Christ, it is gonna rain again? D:< The hek! ENUFF ALREADEH! THE CONTRACTORS ARE TRYNA FIX MAH ROOF! >:O
4:08;Reii;:_raeLove::_raeLove::_raeLove:
4:08;Simply Sarai;sheÅfs probably getting snacks on deck and water :face_with_tears_of_joy:
4:08;Austin Collins;Heyyy
4:09;Eli;TheBenShee just lower your volume lol??
4:09;Gryphn's Heart;Lol #GreenGang
4:09;Valerie;hi chat!
4:10;Jj82op;Jammies PepeJam
4:10;Cameron Mason;pepeD 
4:10;raya;lick the stream
4:10;Kpan;im a sunrae!
4:11;Nick Worthy;Wooo! I got one, thanks for the sub! Sorry donÅft know whose it was :D
4:11;Alice;hello
4:11;Rishul Oswal;:_raeHype:
4:12;gianna;love u guys blubbers such a sweet community :_raeLove::_raeLove:
4:12;Savannah;Hello chat!
4:13;Jordynn Cullinan;WhatÅfs only up?
4:13;gertrudith;HIIII CHATTTT
4:13;Ashley Cole;Heyyyyyy 
4:13;Risa J;:_raeLove::_raeLove::_raeLove:
4:14;Dominick Morgan;:_raeHoodie::_raeHoodie::_raeHoodie:
4:14;Kaiden;hellooo everyone! :_raeWave:
4:15;SH1N1NG SAF;:_raeSmart:
4:16;Andrew;Who is gonna quit first?
4:16;Inson Dee;:_raeWoo::_raeWoo::_raeWoo:
4:16;Jj82op;!Emotes
4:17;Ralph Isas;WOW
4:17;romi;:_raeWut::_raeWut::_raeAww::_raeAww::_raeAww:
4:19;Jose;:_raeWave:
4:19;Sara Kerr;.
4:20;Kaitlinn Martin;:_raeLove::_raeLove:
4:20;IMAHIN;hellooo
4:20;The Flash;jammer pog
4:20;Nightbot;If you want more emotes to use in chat, check out the Emotesly chrome extention! https://emotes.online/ lists all of the features it adds.
4:20;Chachi_SA;0.99 :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
4:20;Veronica;love this
4:20;Wissam ;HOLD
4:21;CgINC;So no fortnite??
4:21;justineTM;bopbop
4:21;Mr.Xunomei;HI everyone
4:21;Santi Marfo;Hiii
4:22;walid;HIIIII RAAEEE HIIIII CHAAAAT HIIII MEMBERSHIP GIFTER :sparkles::sparkles:
4:22;Sameeha Imtiaz;kkatamD
4:22;Alvick's dome;hi
4:22;LeConch;HELLO!!!!!!
4:23;Lzorel;:_raeHoodie::_raeHoodie::_raeHoodie:
4:23;romi;:_raeHoney::_raeHoney::_raeHoney::_raeHoney:
4:23;Braelynn Warnack;ayyyy
4:24;Alicia Zaban;:_raeSquish::_raeSquish:
4:24;Jj82op;!Discord
4:24;Guilhe L S;:_raeWoo::_raeWoo::_raeWoo:
4:24;cali ocampo;pepeD
4:25;NomzNomz;:_raeSquish::_raeSquish::_raeSquish::_raeHehe::_raeHehe::_raeHehe::_raeHehe::_raeWant::_raeWant::_raeWant::_raeWant:
4:25;daniela rodriguez;the .99 cent sub thing is Rae lowered the cost the become a member
4:25;GeeWelp;Hi chaaat!
4:26;SquiggleSquirm;hi
4:26;Alexandria Baltodano;:_raeSip::_raeSip::_raeSip::_raeSip:
4:27;Dominick Morgan;!petmika
4:27;Nightbot;Members only Discord Channel! Connect your YT account to Discord by going INTO DISCORD APP > User Settings > Connections > YT > Sub Enabled Servers > HOOMAN BEANS > JOIN.
4:28;dfloriza;Dance Dance Dance
4:28;Bianca V;CUTE SONG
4:29;JLore;pepeJAM pepeJAM :_raeHoodie:
4:29;romi;:_raeBoom::_raeBoom::_raeBoom::_raeBoom::_raeBoom::_raeBoom:
4:29;DnT;Hiiiiii
4:29;ka3na33;ItÅfs 1 am here i wonder for how long i will be able to stay awake:face_with_spiral_eyes:
4:29;blurrybyrn;carJAM
4:30;woke.drew;:_raeWoo: :_raeWoo: :_raeWoo: 
4:30;Nightbot;Mika has been pet 2736 times petMika
4:30;DarkBloxion;hi everyone 
4:31;cali ocampo;kkatamDance
4:31;comficool;pepeD 
4:33;Lynn;thanks chat for helping me setup the truffle extension!
4:33;Ralph Isas;SO MANY RICH PEOPLE WOOOO
4:34;Nodrog N;LetÅfs go!!!!
4:34;Sebass;:_raeHoodie::_raeHoodie:
4:35;blurrybyrn;catJAM
4:35;roxy;hi chat!!
4:35;KQJ_Diya007;!like
4:35;Nightbot;Click this link to become a member! >>> https://www.youtube.com/valkyrae1/join
4:36;woke.drew;:_raeHype: :_raeHype: 
4:36;Gryphn's Heart;:_raeHoodie::_raeHoodie::_raeHoodie:
4:36;romi;mama raeee
4:36;Cameron Mason;pepeD pepeD pepeD pepeD pepeD pepeD 
4:36;Breaking Bad;Is malding time
4:37;desiree brown;:_raeWave::_raeWave:
4:37;[] M i c h ;hii
4:38;SR69;hi
4:38;Nightbot;Hey chat, dont forget to lick the stream!:eye: :tongue: :eye: :thumbs_up:
4:39;Alvick's dome;you are pretty
4:39;Leon Thao;SUP YALL :hand-pink-waving::hand-pink-waving::hand-pink-waving:
4:39;George Vandygriff;@LeConch:_raeSalute::_raeSalute::_raeSalute::_raeSalute::_raeSalute::_raeSalute:
4:39;Inson Dee;:_raeDerp::_raeDerp::_raeDerp:
4:40;TheBenShee;@Eli i hope you will be here, when people say that about rae's mic, when it literally isnt too loud...
4:40;Sergio Villarreal;:)
4:41;SH1N1NG SAF;HEYHEY:_raeClap::_raeClap:
4:42;PumpkinLion 9817;nooo Im gonna miss it
4:42;Tori Bell;HI HI
4:44;comficool;pepeJAM pepeJAM pepeJAM 
4:46;ZeldaStitch;:face-red-heart-shape::face-red-heart-shape:
4:46;Msra34 Amar5656;hi
4:46;Braelynn Warnack;mika
4:46;jkca;!petmika
4:46;holeandry;is there a late emote:_raePika:
4:47;K;hiiii
4:47;reams;:hand-purple-blue-peace::hand-purple-blue-peace:
4:48;Choked Nut;POGGERS
4:49;roco;DanceDance
4:49;Dominick Morgan;!petmika
4:49;Jasmine Ragual;The lil pup :pleading_face::red_heart:
4:49;Julian Patricio;:face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears:
4:50;pH7;Pog 
4:50;Reii;:_raeWoo::_raeWoo::_raeWoo:
4:50;Simply Sarai;:_raeButt:
4:50;jh THE BRICK MAN;POGGERS HOLD
4:51;Cameron Mason;pepeD pepeD pepeD 
4:51;Meh Di;the dogos are adorable
4:51;cali ocampo;NODDERS
4:52;Karen Denning;how's corpes doing
4:52;Sara Kerr;oop
4:52;Gina;cant wait for the malding 
4:53;Nicklas R;HIIIIIIII
4:53;comficool;hihihi!!!
4:53;M;hi chat!
4:53;Maritza Lean;Hi raeeeee
4:53;Rina Concepcion;Jammies
4:54;Gabi;Hiiiii
4:54;Koi;Hi hi hiiii :_raeLove::_raeLove::_raeLove::_raeLove::_raeLove::_raeLove:
4:54;Breaking Bad;Rae will mald
4:55;Eliza Jamie;Jammies 
4:55;Hadees;hihi Rae
4:55;Nightwolf_500;:_raeWave::_raeWave::_raeWave:
4:55;Jeremy Brickhouse;hey rae:_raeWave:
4:56;SH1N1NG SAF;omggg
4:56;David G;Hi Rae :_raeWave::_raeSalute:
4:56;Sara Kerr;HEEEEYYYYYYYY
4:56;Boombabaloomba;Hihihi
4:56;gianna;hi rae :))
4:56;PumpkinLion 9817;hiiiiiiiiiiiiiii
4:56;Kierra C;hiiiiiii
4:56;JustinAce;:_raeLove: 
4:56;Lzorel;Hiii
4:56;markel;helloooo
4:56;Veronica;hiiiiiiiiiiiiii
4:57;jaasar;HELLOOOO
4:57;Mr.Xunomei;!member
4:57;Bianca V;hi hiiiii
4:57;moonie;hiiii
4:57;Gian S A;!discord
4:57;dan grunz;hihi
4:57;Josiah P;rae
4:57;Hata;hiiiiiiiii Raeeee
4:57;VinnyMac Photography;Hiiiiii
4:57;Jenna Meowrie;HIIIII
4:57;Reii;:_raeLove::_raeLove::_raeLove::_raeLove::_raeLove:
4:57;43n;hiiii queen 
4:57;whatthewilly;hiiiiiiiiiiiiiiii
4:58;Unknown lol;Hiii ur my fav Fortnite player!
4:58;Caitlin;hiiiii
4:58;DaleExe;HELLOOOOOO
4:58;Ralph Isas;HIHIHIHIH
4:58;Becca X_x;Hihi
4:58;cali ocampo;hello
4:58;IMAHIN;hiiiii
4:58;brenson w;hello
4:58;Darragh Lynch;Hiiii
4:59;A M Y;RAAAAEEEE
4:59;Rhianna;Hiiii 
4:59;Kevvuvu;POG
4:59;Jordynn Cullinan;WhatÅfs only up??
4:59;GokuE;Hiiiiii
4:59;DarkkRosez;hiiiiiiiiiiii
4:59;Bowbatee;HIHI
4:59;roxy;HELLO
4:59;Ochita;Hiiiiii
4:59;jadespower;hewwo
5:00;holeandry;HIIU
5:00;mercurial;hihihihihihhii:_raeWave::_raeLove:
5:00;Alexis Rodriguez;Hii
5:00;Finnlle;hiii
5:00;Nightbot;Members only Discord Channel! Connect your YT account to Discord by going INTO DISCORD APP > User Settings > Connections > YT > Sub Enabled Servers > HOOMAN BEANS > JOIN.
5:00;George Vandygriff;RAEEEEEEEEEE
5:00;Janet;RAEEE
5:00;BoeJiden;Henlo
5:00;jkca;HELO
5:00;JayMade;Hi hi 
5:00;Tetra Sky;HIIIIIIIIIIII
5:00;daniela rodriguez;HIIIIII
5:00;Adriana;hhiiiii
5:00;Jon B.;Hi bae
5:00;iiam.rihanna;hiiii
5:01;Samantha Solar;So wholesome!! 
5:01;PIXEL;HIHIHIHIHI
5:01;freenie;hiiiiiii
5:01;Braxlyn;hiiiiiiiiii
5:01;Asoona;:_raeWave::_raeWave::_raeWave:
5:01;Danny John;HELLOOOOO
5:01;Karla;Hiiiii
5:01;Kim M;hihi Rae
5:01;Sandbox Connoisseur;hi raeeeeee
5:01;Ren Hek;Hi Hi Hi Hi
5:01;israa02;Hihihihi
5:01;Nicole;peepoHappy 
5:01;carina ;hihi rae:_raeLove::_raeLove:
5:01;Sameeha Imtiaz;peepoHey
5:01;Cameron Mason;Hello!!!
5:01;Celestial Sky;hi Rae
5:01;Jay Floofer;HIHIHIHIHIHIHIHIHIHIHIHIHIIH
5:02;Cova;HALLLOW
5:02;Love Duarte;i really thought i was late
5:02;Cassandra Rojo;HII :_raeWave::_raeWave:
5:02;SH1N1NG SAF;HIII:smiling_face_with_hearts:
5:02;Moon_stor;:_raeMika::_raeWave::_raeMika:
5:02;Vhinzy..;HELLO
5:02;Chelle Jordaan;Hellooooo
5:02;Felipe Rodriguez;helooooooooo
5:03;Ben_;Helloo
5:03;ShiftyAlann _;itÅfs timeeeeee :red_heart::red_heart::red_heart:
5:03;Alice;hiiii
5:03;Taylor D;:_raeWoo::_raeWoo::_raeWoo::_raeWoo::_raeWoo:
5:03;Nima yee;hello!!
5:03;Luis Castillo;HIIIII Raeee:_raeWave::_raeLove::_raeLove::_raeLove:
5:03;Lili;HIIIIIIIIIIII
5:03;ivan santiago;pog:pleading_face:
5:03;Aljon Motas;HIHIHIHIHIHIHI
5:03;ka3na33;HIIIIIIIIIIIIII
5:03;Oreo K;hihihi:_raeSquish::_raeLove:
5:04;Teo Ribouton;Hello
5:04;ohibree;HAIIIIII:_raeWant:
5:04;Frank Ochoa;HELLOOOO
5:04;nay;hii
5:04;Kaitlinn Martin;:_raeHype::_raeHype:
5:04;Guilhe L S;Hi hi :_raeWave::_raeWave:
5:04;NomzNomz;HIIIIIII:_raeHehe::_raeHehe::_raeHehe:
5:04;Setsuna11;hi rae
5:04;Anakis;hiiiiiiiiiii
5:05;GokuE;:_raeHype::_raeHype::_raeHype::_raeHype::_raeHype:
5:05;comficool;helloioooo!!!!
5:05;fitzfizzy;hi hi
5:05;Krazley;hihihibi
5:05;Adrestia Galaxy;Hiiiiiiiiiiiiiii
5:05;mossfrog;hii
5:05;Risa J;:_raeWave::_raeWave::_raeWave:
5:05;vsuo;Hello :D :red_heart: hope youÅfre doing well!
5:05;Mikayla Nimz;Hihi
5:05;Veronica;hey rae
5:05;Hazel;HI HI
5:06;sweetheart;hi raeeee
5:06;Shamir Soriano;Hi!!!!!!
5:06;Braelynn Warnack;Hiiiii
5:06;Jeppiii;helloooo
5:06;DracoWing;Good afternoon!
5:06;araari saarus;Hi RAE!!!
5:06;Rehanul Kabir;hii
5:06;dfloriza;Dance Dance Dance Dance Dance 
5:07;Kasper ;Hii!
5:07;Latoya Monday;hiiiiiiiii
5:07;Milleni;hewo :3
5:07;Gryphn's Heart;'ello :3
5:07;Lucrass Kelvac;Greetings. :U
5:07;jkca;RAEEEEE
